tag_index,tag_name,unmasked_weight,masked_rowsum,p,N,Nd
10453,min:26585619,33,61977158249,68724326401,11580,405184
10454,min:26585620,36,56087074017,68724326401,11580,405184
10455,min:26585621,38,60954155269,68724326401,11580,405184
10456,min:26585622,36,50714722527,68724326401,11580,405184
10457,min:26585623,38,38685749976,68724326401,11580,405184
10458,min:26585624,36,937836390,68724326401,11580,405184
10459,min:26585625,38,47113338626,68724326401,11580,405184
10460,min:26585626,37,39187380828,68724326401,11580,405184
10461,min:26585627,33,32994806571,68724326401,11580,405184
10462,min:26585628,36,32145531383,68724326401,11580,405184
10463,min:26585629,37,45325839383,68724326401,11580,405184
10464,min:26585630,38,6820555214,68724326401,11580,405184
10465,min:26585631,37,49337234194,68724326401,11580,405184
10466,min:26585632,37,48605097043,68724326401,11580,405184
10467,min:26585633,33,46391720145,68724326401,11580,405184
10468,min:26585634,32,53792469735,68724326401,11580,405184
10469,min:26585635,33,24011102773,68724326401,11580,405184
10470,min:26585636,35,5437249889,68724326401,11580,405184
10471,min:26585637,37,48631615006,68724326401,11580,405184
10472,min:26585638,34,9065194971,68724326401,11580,405184
10473,min:26585639,37,64309487095,68724326401,11580,405184
10474,min:26585640,29,11318928900,68724326401,11580,405184
10475,min:26585641,34,32369751376,68724326401,11580,405184
10476,min:26585642,38,53126974079,68724326401,11580,405184
10477,min:26585643,35,7318205416,68724326401,11580,405184
10478,min:26585644,37,18805958666,68724326401,11580,405184
10479,min:26585645,33,20791953376,68724326401,11580,405184
10480,min:26585646,34,8242542749,68724326401,11580,405184
10481,min:26585647,35,19024118891,68724326401,11580,405184
10482,min:26585648,33,67885059097,68724326401,11580,405184
10483,min:26585649,34,50822891169,68724326401,11580,405184
10484,min:26585650,36,58172296601,68724326401,11580,405184
10485,min:26585651,35,22279543735,68724326401,11580,405184
10486,min:26585652,34,62527858623,68724326401,11580,405184
10487,min:26585653,36,33809220321,68724326401,11580,405184
10488,min:26585654,35,48357787217,68724326401,11580,405184
10489,min:26585655,40,19702048154,68724326401,11580,405184
10490,min:26585656,37,63745898333,68724326401,11580,405184
10491,min:26585657,38,41374576165,68724326401,11580,405184
10492,min:26585658,33,47198575325,68724326401,11580,405184
10493,min:26585659,34,40285870749,68724326401,11580,405184
10494,min:26585660,38,48993464689,68724326401,11580,405184
10495,min:26585661,38,61958163445,68724326401,11580,405184
10496,min:26585662,34,56669553718,68724326401,11580,405184
10497,min:26585663,36,21128672814,68724326401,11580,405184
10498,min:26585664,36,68690105790,68724326401,11580,405184
10499,min:26585665,36,6637199884,68724326401,11580,405184
10500,min:26585666,37,54383192288,68724326401,11580,405184
10501,min:26585667,36,45932272658,68724326401,11580,405184
10502,min:26585668,35,22613789664,68724326401,11580,405184
10503,min:26585669,35,3828826293,68724326401,11580,405184
10504,min:26585670,36,49815060713,68724326401,11580,405184
10505,min:26585671,34,66101781424,68724326401,11580,405184
10506,min:26585672,37,48731619509,68724326401,11580,405184
10507,min:26585673,40,44922984198,68724326401,11580,405184
10508,min:26585674,36,1940414813,68724326401,11580,405184
10509,min:26585675,37,51168597258,68724326401,11580,405184
10510,min:26585676,36,3714164852,68724326401,11580,405184
10511,min:26585677,36,51717685340,68724326401,11580,405184
10512,min:26585678,37,55680660388,68724326401,11580,405184
10513,min:26585679,36,65116266089,68724326401,11580,405184
10514,min:26585680,38,48873488370,68724326401,11580,405184
10515,min:26585681,39,67063912140,68724326401,11580,405184
10516,min:26585682,37,66793286006,68724326401,11580,405184
10517,min:26585683,35,41965511556,68724326401,11580,405184
10518,min:26585684,38,7328277185,68724326401,11580,405184
10519,min:26585685,38,20194873342,68724326401,11580,405184
10520,min:26585686,37,64532353743,68724326401,11580,405184
10521,min:26585687,38,2222984577,68724326401,11580,405184
10522,min:26585688,36,19739518595,68724326401,11580,405184
10523,min:26585689,37,15247065434,68724326401,11580,405184
10524,min:26585690,35,64098135559,68724326401,11580,405184
10525,min:26585691,34,59804408711,68724326401,11580,405184
10526,min:26585692,37,26869156658,68724326401,11580,405184
10527,min:26585693,36,13306730299,68724326401,11580,405184
10528,min:26585694,35,54827927631,68724326401,11580,405184
10529,min:26585695,34,64366409192,68724326401,11580,405184
10530,min:26585696,39,1626901078,68724326401,11580,405184
10531,min:26585697,33,62220211361,68724326401,11580,405184
10532,min:26585698,35,60754173860,68724326401,11580,405184
10533,min:26585699,35,4479374449,68724326401,11580,405184
10534,min:26585700,35,21149674477,68724326401,11580,405184
10535,min:26585701,35,15323222184,68724326401,11580,405184
10536,min:26585702,32,37131309899,68724326401,11580,405184
10537,min:26585703,36,45471770604,68724326401,11580,405184
10538,min:26585704,38,61192087580,68724326401,11580,405184
10539,min:26585705,32,1226176222,68724326401,11580,405184
10540,min:26585706,33,21407260549,68724326401,11580,405184
10541,min:26585707,38,26334215319,68724326401,11580,405184
10542,min:26585708,35,63461224892,68724326401,11580,405184
10543,min:26585709,39,50848064142,68724326401,11580,405184
10544,min:26585710,38,16681353620,68724326401,11580,405184
10545,min:26585711,36,12037986529,68724326401,11580,405184
10546,min:26585712,32,44300289458,68724326401,11580,405184
10547,min:26585713,36,10700692192,68724326401,11580,405184
10548,min:26585714,36,2296804428,68724326401,11580,405184
10549,min:26585715,33,68082699112,68724326401,11580,405184
10550,min:26585716,34,48329850469,68724326401,11580,405184
10551,min:26585717,36,38690295157,68724326401,11580,405184
10552,min:26585718,40,66500176494,68724326401,11580,405184
10553,min:26585719,32,60926079790,68724326401,11580,405184
10554,min:26585720,34,62209194139,68724326401,11580,405184
10555,min:26585721,37,27356348875,68724326401,11580,405184
10556,min:26585722,35,68069228145,68724326401,11580,405184
10557,min:26585723,34,65710784715,68724326401,11580,405184
10558,min:26585724,32,26975486674,68724326401,11580,405184
10559,min:26585725,41,33108341885,68724326401,11580,405184
10560,min:26585726,33,57929279475,68724326401,11580,405184
10561,min:26585727,33,17196890289,68724326401,11580,405184
10562,min:26585728,38,13652186980,68724326401,11580,405184
10563,min:26585729,36,66646493461,68724326401,11580,405184
10564,min:26585730,36,64719830278,68724326401,11580,405184
10565,min:26585731,37,17088741651,68724326401,11580,405184
10566,min:26585732,38,3228001237,68724326401,11580,405184
10567,min:26585733,35,17552298691,68724326401,11580,405184
10568,min:26585734,36,35852429940,68724326401,11580,405184
10569,min:26585735,35,31417375901,68724326401,11580,405184
10570,min:26585736,38,50509480969,68724326401,11580,405184
10571,min:26585737,31,8185075663,68724326401,11580,405184
10572,min:26585738,35,37990124214,68724326401,11580,405184
10573,min:26585739,36,17961036548,68724326401,11580,405184
10574,min:26585740,35,50262176399,68724326401,11580,405184
10575,min:26585741,33,17903616794,68724326401,11580,405184
10576,min:26585742,37,13077144486,68724326401,11580,405184
10577,min:26585743,35,32702468003,68724326401,11580,405184
10578,min:26585744,35,26540165782,68724326401,11580,405184
10579,min:26585745,36,24275149868,68724326401,11580,405184
10580,min:26585746,33,13160977998,68724326401,11580,405184
10581,min:26585747,33,17864501918,68724326401,11580,405184
10582,min:26585748,34,30541421481,68724326401,11580,405184
10583,min:26585749,33,27714625155,68724326401,11580,405184
10584,min:26585750,33,56344008588,68724326401,11580,405184
10585,min:26585751,34,26824489297,68724326401,11580,405184
10586,min:26585752,37,21973064192,68724326401,11580,405184
10587,min:26585753,36,48908169087,68724326401,11580,405184
10588,min:26585754,39,64052149463,68724326401,11580,405184
10589,min:26585755,35,13036881697,68724326401,11580,405184
10590,min:26585756,32,63821445428,68724326401,11580,405184
10591,min:26585757,34,7632322981,68724326401,11580,405184
10592,min:26585758,34,53141782997,68724326401,11580,405184
10593,min:26585759,36,31069855704,68724326401,11580,405184
10594,min:26585760,36,38719791360,68724326401,11580,405184
10595,min:26585761,37,42198796579,68724326401,11580,405184
10596,min:26585762,36,21397653013,68724326401,11580,405184
10597,min:26585763,34,44851334466,68724326401,11580,405184
10598,min:26585764,34,46161115512,68724326401,11580,405184
10599,min:26585765,37,22191245704,68724326401,11580,405184
10600,min:26585766,33,40593176206,68724326401,11580,405184
10601,min:26585767,38,5791044910,68724326401,11580,405184
10602,min:26585768,38,28752971124,68724326401,11580,405184
10603,min:26585769,37,2780611895,68724326401,11580,405184
10604,min:26585770,33,64277405814,68724326401,11580,405184
10605,min:26585771,34,2777916716,68724326401,11580,405184
10606,min:26585772,35,28387003097,68724326401,11580,405184
10607,min:26585773,36,30980300370,68724326401,11580,405184
10608,min:26585774,36,977838141,68724326401,11580,405184
10609,min:26585775,36,61414861242,68724326401,11580,405184
10610,min:26585776,36,47933064593,68724326401,11580,405184
10611,min:26585777,34,34742521444,68724326401,11580,405184
10612,min:26585778,40,59912067851,68724326401,11580,405184
10613,min:26585779,38,2439108213,68724326401,11580,405184
10614,min:26585780,33,65501358757,68724326401,11580,405184
10615,min:26585781,38,5803940775,68724326401,11580,405184
10616,min:26585782,36,34315030808,68724326401,11580,405184
10617,min:26585783,33,16065004264,68724326401,11580,405184
10618,min:26585784,36,49280002453,68724326401,11580,405184
10619,min:26585785,37,3392950757,68724326401,11580,405184
10620,min:26585786,40,15195173483,68724326401,11580,405184
10621,min:26585787,35,12592473965,68724326401,11580,405184
10622,min:26585788,34,21865373265,68724326401,11580,405184
10623,min:26585789,38,16338404250,68724326401,11580,405184
10624,min:26585790,33,62163753631,68724326401,11580,405184
10625,min:26585791,36,31947543575,68724326401,11580,405184
10626,min:26585792,35,18921871827,68724326401,11580,405184
10627,min:26585793,38,50496134290,68724326401,11580,405184
10628,min:26585794,33,42594363984,68724326401,11580,405184
10629,min:26585795,36,52370102125,68724326401,11580,405184
10630,min:26585796,34,20382703747,68724326401,11580,405184
10631,min:26585797,33,66526501364,68724326401,11580,405184
10632,min:26585798,34,42731196727,68724326401,11580,405184
10633,min:26585799,35,10491808204,68724326401,11580,405184
10634,min:26585800,38,18601875259,68724326401,11580,405184
10635,min:26585801,37,49325158716,68724326401,11580,405184
10636,min:26585802,37,27976031226,68724326401,11580,405184
10637,min:26585803,34,30280009187,68724326401,11580,405184
10638,min:26585804,39,56386037276,68724326401,11580,405184
10639,min:26585805,35,42694375403,68724326401,11580,405184
10640,min:26585806,37,44287009790,68724326401,11580,405184
10641,min:26585807,36,33490779602,68724326401,11580,405184
10642,min:26585808,38,48063425910,68724326401,11580,405184
10643,min:26585809,34,13832138913,68724326401,11580,405184
10644,min:26585810,38,64886160210,68724326401,11580,405184
10645,min:26585811,38,58881745792,68724326401,11580,405184
10646,min:26585812,37,22161092253,68724326401,11580,405184
10647,min:26585813,36,26860576635,68724326401,11580,405184
10648,min:26585814,37,59958723913,68724326401,11580,405184
10649,min:26585815,37,29441431767,68724326401,11580,405184
10650,min:26585816,36,52165531638,68724326401,11580,405184
10651,min:26585817,35,4775873665,68724326401,11580,405184
10652,min:26585818,36,28092868697,68724326401,11580,405184
10653,min:26585819,35,6807249466,68724326401,11580,405184
10654,min:26585820,37,35177569644,68724326401,11580,405184
10655,min:26585821,32,53257281364,68724326401,11580,405184
10656,min:26585822,37,33485080242,68724326401,11580,405184
10657,min:26585823,35,50468649949,68724326401,11580,405184
10658,min:26585824,33,49662600609,68724326401,11580,405184
10659,min:26585825,36,17341662555,68724326401,11580,405184
10660,min:26585826,38,14344975148,68724326401,11580,405184
10661,min:26585827,39,16074372614,68724326401,11580,405184
10662,min:26585828,37,58840948462,68724326401,11580,405184
10663,min:26585829,35,45415799317,68724326401,11580,405184
10664,min:26585830,37,15599423469,68724326401,11580,405184
10665,min:26585831,36,9565172694,68724326401,11580,405184
10666,min:26585832,38,43080609268,68724326401,11580,405184
10667,min:26585833,36,27869641223,68724326401,11580,405184
10668,min:26585834,39,36804344692,68724326401,11580,405184
10669,min:26585835,34,10380504246,68724326401,11580,405184
10670,min:26585836,35,6164900381,68724326401,11580,405184
10671,min:26585837,33,14655638801,68724326401,11580,405184
10672,min:26585838,36,44030608106,68724326401,11580,405184
10673,min:26585839,36,47504771422,68724326401,11580,405184
10674,min:26585840,37,8406864336,68724326401,11580,405184
10675,min:26585841,36,35523187039,68724326401,11580,405184
10676,min:26585842,36,40846927512,68724326401,11580,405184
10677,min:26585843,33,55923867042,68724326401,11580,405184
10678,min:26585844,37,16652340338,68724326401,11580,405184
10679,min:26585845,36,28361164695,68724326401,11580,405184
10680,min:26585846,33,40245601816,68724326401,11580,405184
10681,min:26585847,38,64606840396,68724326401,11580,405184
10682,min:26585848,36,67812520106,68724326401,11580,405184
10683,min:26585849,37,11018154434,68724326401,11580,405184
10684,min:26585850,36,38401371170,68724326401,11580,405184
10685,min:26585851,38,22368322840,68724326401,11580,405184
10686,min:26585852,37,22879607369,68724326401,11580,405184
10687,min:26585853,37,3121990048,68724326401,11580,405184
10688,min:26585854,36,5127158347,68724326401,11580,405184
10689,min:26585855,37,42938794155,68724326401,11580,405184
10690,min:26585856,38,54551872345,68724326401,11580,405184
10691,min:26585857,38,54462013056,68724326401,11580,405184
10692,min:26585858,33,13609128380,68724326401,11580,405184
10693,min:26585859,37,5209772690,68724326401,11580,405184
10694,min:26585860,40,20618919999,68724326401,11580,405184
10695,min:26585861,36,7754044548,68724326401,11580,405184
10696,min:26585862,35,32762710681,68724326401,11580,405184
10697,min:26585863,39,59584219911,68724326401,11580,405184
10698,min:26585864,40,21195642440,68724326401,11580,405184
10699,min:26585865,34,10221604920,68724326401,11580,405184
10700,min:26585866,37,17668038347,68724326401,11580,405184
10701,min:26585867,37,60875424697,68724326401,11580,405184
